asset_id,year,track_id,revenue,asset_id,percentage,name,song_id,track_id,distributor,id,artist,title,playcount,tmpdata,hash,source_id,timestamp,tag,artist_id,release_date,song_id,youtube_id,live_youtube_id,spotify_id,timestamp,start_time,piki_video_url,song_id,piki_score,num_dislikes,num_likes,num_superlikes,timestamp,artist_id,ID,name,type,LTM,age,ask,market_median,years_remaining,index,price,LTM,age,market_median,name,ID,type,multiplier
3443,2020,11998650,3574.02,3443,51,BOTTOMS UP,1833617,11998650,bmi,1833617,Trey Songz,Bottoms Up (Feat. Nicki Minaj),54,NULL,a3eb489420dda9c83912ad61588cbed562f53bce,2834819,7/22/16 16:47,rnb,1073,9/14/10 0:00,1833617,ekAXPCphKXQ,NULL,4AYX69oFP3UOS1CFmV9UfO,6/22/23 11:09,40,https://piki-content.nyc3.digitaloceanspaces.com/videos/1833617.mp4,1833617,79,113,115,29,10/9/24 14:48,1073,3443,Multi-Platinum Trey Songz Royalties,Life of Rights,8750,13.52,147526,73763,70,3565,64500,8583,9.14,NULL,Multi-Platinum Trey Songz Royalties,1017,Life of Rights,7.51
3443,2021,11998650,3936.16,3443,51,BOTTOMS UP,1833617,11998650,bmi,1833617,Trey Songz,Bottoms Up (Feat. Nicki Minaj),54,NULL,a3eb489420dda9c83912ad61588cbed562f53bce,2834819,7/22/16 16:47,rnb,1073,9/14/10 0:00,1833617,ekAXPCphKXQ,NULL,4AYX69oFP3UOS1CFmV9UfO,6/22/23 11:09,40,https://piki-content.nyc3.digitaloceanspaces.com/videos/1833617.mp4,1833617,79,113,115,29,10/9/24 14:48,1073,3443,Multi-Platinum Trey Songz Royalties,Life of Rights,8750,13.52,147526,73763,70,3565,64500,8583,9.14,NULL,Multi-Platinum Trey Songz Royalties,1017,Life of Rights,7.51
3443,2022,11998650,6883.67,3443,51,BOTTOMS UP,1833617,11998650,bmi,1833617,Trey Songz,Bottoms Up (Feat. Nicki Minaj),54,NULL,a3eb489420dda9c83912ad61588cbed562f53bce,2834819,7/22/16 16:47,rnb,1073,9/14/10 0:00,1833617,ekAXPCphKXQ,NULL,4AYX69oFP3UOS1CFmV9UfO,6/22/23 11:09,40,https://piki-content.nyc3.digitaloceanspaces.com/videos/1833617.mp4,1833617,79,113,115,29,10/9/24 14:48,1073,3443,Multi-Platinum Trey Songz Royalties,Life of Rights,8750,13.52,147526,73763,70,3565,64500,8583,9.14,NULL,Multi-Platinum Trey Songz Royalties,1017,Life of Rights,7.51
3443,2023,11998650,4216.27,3443,51,BOTTOMS UP,1833617,11998650,bmi,1833617,Trey Songz,Bottoms Up (Feat. Nicki Minaj),54,NULL,a3eb489420dda9c83912ad61588cbed562f53bce,2834819,7/22/16 16:47,rnb,1073,9/14/10 0:00,1833617,ekAXPCphKXQ,NULL,4AYX69oFP3UOS1CFmV9UfO,6/22/23 11:09,40,https://piki-content.nyc3.digitaloceanspaces.com/videos/1833617.mp4,1833617,79,113,115,29,10/9/24 14:48,1073,3443,Multi-Platinum Trey Songz Royalties,Life of Rights,8750,13.52,147526,73763,70,3565,64500,8583,9.14,NULL,Multi-Platinum Trey Songz Royalties,1017,Life of Rights,7.51
3660,2006,340362398,-4.03,3660,72,DREAMER,128176,340362398,ascap,128176,Livin' Joy,Dreamer,40,a01f2f85-78f1-4b3a-8d09-60be2b62e6b1,1d25ac59d19eeb240967fd2d5d127f450938ab68,2835113,2/3/16 0:13,dance,36501,1/1/97 0:00,128176,2VuyQuRAsHI,NULL,0r1veUx7ezhSwTZESVYEIt,6/30/23 15:10,40,https://piki-content.nyc3.digitaloceanspaces.com/videos/128176.mp4,128176,46,88,81,17,10/9/24 14:48,36501,3660,25-Year-Old #1 Dance Club Hit,10-Year,27903,25.84,156350,78175,6.49,3441,100000,20060,13.56,70832,25-Year-Old #1 Dance Club Hit,2830,10-Year,4.99
3660,2009,340362398,2735.31,3660,72,DREAMER,128176,340362398,ascap,128176,Livin' Joy,Dreamer,40,a01f2f85-78f1-4b3a-8d09-60be2b62e6b1,1d25ac59d19eeb240967fd2d5d127f450938ab68,2835113,2/3/16 0:13,dance,36501,1/1/97 0:00,128176,2VuyQuRAsHI,NULL,0r1veUx7ezhSwTZESVYEIt,6/30/23 15:10,40,https://piki-content.nyc3.digitaloceanspaces.com/videos/128176.mp4,128176,46,88,81,17,10/9/24 14:48,36501,3660,25-Year-Old #1 Dance Club Hit,10-Year,27903,25.84,156350,78175,6.49,3441,100000,20060,13.56,70832,25-Year-Old #1 Dance Club Hit,2830,10-Year,4.99
3660,2010,340362398,13984.88,3660,72,DREAMER,128176,340362398,ascap,128176,Livin' Joy,Dreamer,40,a01f2f85-78f1-4b3a-8d09-60be2b62e6b1,1d25ac59d19eeb240967fd2d5d127f450938ab68,2835113,2/3/16 0:13,dance,36501,1/1/97 0:00,128176,2VuyQuRAsHI,NULL,0r1veUx7ezhSwTZESVYEIt,6/30/23 15:10,40,https://piki-content.nyc3.digitaloceanspaces.com/videos/128176.mp4,128176,46,88,81,17,10/9/24 14:48,36501,3660,25-Year-Old #1 Dance Club Hit,10-Year,27903,25.84,156350,78175,6.49,3441,100000,20060,13.56,70832,25-Year-Old #1 Dance Club Hit,2830,10-Year,4.99
3660,2011,340362398,9029.1,3660,72,DREAMER,128176,340362398,ascap,128176,Livin' Joy,Dreamer,40,a01f2f85-78f1-4b3a-8d09-60be2b62e6b1,1d25ac59d19eeb240967fd2d5d127f450938ab68,2835113,2/3/16 0:13,dance,36501,1/1/97 0:00,128176,2VuyQuRAsHI,NULL,0r1veUx7ezhSwTZESVYEIt,6/30/23 15:10,40,https://piki-content.nyc3.digitaloceanspaces.com/videos/128176.mp4,128176,46,88,81,17,10/9/24 14:48,36501,3660,25-Year-Old #1 Dance Club Hit,10-Year,27903,25.84,156350,78175,6.49,3441,100000,20060,13.56,70832,25-Year-Old #1 Dance Club Hit,2830,10-Year,4.99
3660,2012,340362398,7399.64,3660,72,DREAMER,128176,340362398,ascap,128176,Livin' Joy,Dreamer,40,a01f2f85-78f1-4b3a-8d09-60be2b62e6b1,1d25ac59d19eeb240967fd2d5d127f450938ab68,2835113,2/3/16 0:13,dance,36501,1/1/97 0:00,128176,2VuyQuRAsHI,NULL,0r1veUx7ezhSwTZESVYEIt,6/30/23 15:10,40,https://piki-content.nyc3.digitaloceanspaces.com/videos/128176.mp4,128176,46,88,81,17,10/9/24 14:48,36501,3660,25-Year-Old #1 Dance Club Hit,10-Year,27903,25.84,156350,78175,6.49,3441,100000,20060,13.56,70832,25-Year-Old #1 Dance Club Hit,2830,10-Year,4.99
3660,2013,340362398,9897.04,3660,72,DREAMER,128176,340362398,ascap,128176,Livin' Joy,Dreamer,40,a01f2f85-78f1-4b3a-8d09-60be2b62e6b1,1d25ac59d19eeb240967fd2d5d127f450938ab68,2835113,2/3/16 0:13,dance,36501,1/1/97 0:00,128176,2VuyQuRAsHI,NULL,0r1veUx7ezhSwTZESVYEIt,6/30/23 15:10,40,https://piki-content.nyc3.digitaloceanspaces.com/videos/128176.mp4,128176,46,88,81,17,10/9/24 14:48,36501,3660,25-Year-Old #1 Dance Club Hit,10-Year,27903,25.84,156350,78175,6.49,3441,100000,20060,13.56,70832,25-Year-Old #1 Dance Club Hit,2830,10-Year,4.99
3660,2014,340362398,9332.76,3660,72,DREAMER,128176,340362398,ascap,128176,Livin' Joy,Dreamer,40,a01f2f85-78f1-4b3a-8d09-60be2b62e6b1,1d25ac59d19eeb240967fd2d5d127f450938ab68,2835113,2/3/16 0:13,dance,36501,1/1/97 0:00,128176,2VuyQuRAsHI,NULL,0r1veUx7ezhSwTZESVYEIt,6/30/23 15:10,40,https://piki-content.nyc3.digitaloceanspaces.com/videos/128176.mp4,128176,46,88,81,17,10/9/24 14:48,36501,3660,25-Year-Old #1 Dance Club Hit,10-Year,27903,25.84,156350,78175,6.49,3441,100000,20060,13.56,70832,25-Year-Old #1 Dance Club Hit,2830,10-Year,4.99
3660,2015,340362398,11069.7,3660,72,DREAMER,128176,340362398,ascap,128176,Livin' Joy,Dreamer,40,a01f2f85-78f1-4b3a-8d09-60be2b62e6b1,1d25ac59d19eeb240967fd2d5d127f450938ab68,2835113,2/3/16 0:13,dance,36501,1/1/97 0:00,128176,2VuyQuRAsHI,NULL,0r1veUx7ezhSwTZESVYEIt,6/30/23 15:10,40,https://piki-content.nyc3.digitaloceanspaces.com/videos/128176.mp4,128176,46,88,81,17,10/9/24 14:48,36501,3660,25-Year-Old #1 Dance Club Hit,10-Year,27903,25.84,156350,78175,6.49,3441,100000,20060,13.56,70832,25-Year-Old #1 Dance Club Hit,2830,10-Year,4.99
3660,2016,340362398,13885.04,3660,72,DREAMER,128176,340362398,ascap,128176,Livin' Joy,Dreamer,40,a01f2f85-78f1-4b3a-8d09-60be2b62e6b1,1d25ac59d19eeb240967fd2d5d127f450938ab68,2835113,2/3/16 0:13,dance,36501,1/1/97 0:00,128176,2VuyQuRAsHI,NULL,0r1veUx7ezhSwTZESVYEIt,6/30/23 15:10,40,https://piki-content.nyc3.digitaloceanspaces.com/videos/128176.mp4,128176,46,88,81,17,10/9/24 14:48,36501,3660,25-Year-Old #1 Dance Club Hit,10-Year,27903,25.84,156350,78175,6.49,3441,100000,20060,13.56,70832,25-Year-Old #1 Dance Club Hit,2830,10-Year,4.99
3660,2017,340362398,12017.5,3660,72,DREAMER,128176,340362398,ascap,128176,Livin' Joy,Dreamer,40,a01f2f85-78f1-4b3a-8d09-60be2b62e6b1,1d25ac59d19eeb240967fd2d5d127f450938ab68,2835113,2/3/16 0:13,dance,36501,1/1/97 0:00,128176,2VuyQuRAsHI,NULL,0r1veUx7ezhSwTZESVYEIt,6/30/23 15:10,40,https://piki-content.nyc3.digitaloceanspaces.com/videos/128176.mp4,128176,46,88,81,17,10/9/24 14:48,36501,3660,25-Year-Old #1 Dance Club Hit,10-Year,27903,25.84,156350,78175,6.49,3441,100000,20060,13.56,70832,25-Year-Old #1 Dance Club Hit,2830,10-Year,4.99
3660,2018,340362398,9236.01,3660,72,DREAMER,128176,340362398,ascap,128176,Livin' Joy,Dreamer,40,a01f2f85-78f1-4b3a-8d09-60be2b62e6b1,1d25ac59d19eeb240967fd2d5d127f450938ab68,2835113,2/3/16 0:13,dance,36501,1/1/97 0:00,128176,2VuyQuRAsHI,NULL,0r1veUx7ezhSwTZESVYEIt,6/30/23 15:10,40,https://piki-content.nyc3.digitaloceanspaces.com/videos/128176.mp4,128176,46,88,81,17,10/9/24 14:48,36501,3660,25-Year-Old #1 Dance Club Hit,10-Year,27903,25.84,156350,78175,6.49,3441,100000,20060,13.56,70832,25-Year-Old #1 Dance Club Hit,2830,10-Year,4.99
